id,latitude,longitude,road_name,severity,date,time,datetime,weather,vehicle_type,road_risk_level
219,19.114114,72.903257,Powai-Chandivali Road,Moderate,2025-12-18,20:01,2025-12-18 20:01:09.121496,Clear,Bike,medium
220,19.191236,73.01005,Thane-Belapur Road,Minor,2025-01-01,18:46,2025-01-01 18:46:09.121496,Clear,Bus,medium
221,19.199425,73.010451,Thane-Belapur Road,Minor,2023-04-15,18:32,2023-04-15 18:32:09.121496,Clear,Car,medium
222,19.115555,72.883775,Eastern Express Highway,Minor,2023-10-01,22:13,2023-10-01 22:13:09.121496,Rain,Auto,high
223,19.216438,72.978001,Ghodbunder Road,Moderate,2024-09-05,09:11,2024-09-05 09:11:09.121496,Clear,Truck,high
224,19.102954,72.873692,JVLR,Minor,2025-10-26,15:58,2025-10-26 15:58:09.121496,Fog,Bus,high
225,19.039942,72.92743,Sion-Panvel Highway,Moderate,2023-04-06,19:15,2023-04-06 19:15:09.121496,Clear,Car,medium
226,19.225224,72.981456,Ghodbunder Road,Moderate,2025-05-17,18:00,2025-05-17 18:00:09.121496,Rain,Truck,high
227,19.117232,72.906379,Powai-Chandivali Road,Severe,2024-04-27,06:45,2024-04-27 06:45:09.121496,Clear,Bike,medium
228,19.121509,72.827474,SV Road Andheri,Minor,2023-05-10,15:23,2023-05-10 15:23:09.121496,Clear,Bus,medium
229,19.103811,72.887264,Eastern Express Highway,Minor,2025-06-12,22:43,2025-06-12 22:43:09.121496,Clear,Car,high
230,19.181768,72.967528,Mulund-Airoli Bridge,Moderate,2025-05-24,20:20,2025-05-24 20:20:09.121496,Clear,Bike,medium
231,19.161293,72.844069,SV Road Goregaon,Minor,2023-12-19,10:14,2023-12-19 10:14:09.121496,Clear,Truck,medium
232,19.117513,72.844481,SV Road Andheri,Minor,2025-08-23,23:53,2025-08-23 23:53:09.121496,Clear,Bike,medium
233,18.96345,72.817055,Pedder Road,Moderate,2024-12-21,17:13,2024-12-21 17:13:09.121496,Rain,Bike,low
234,19.008889,72.815464,Worli Sea Link,Moderate,2025-12-18,04:15,2025-12-18 04:15:09.121496,Clear,Car,medium
235,19.197407,73.010667,Thane-Belapur Road,Moderate,2025-11-23,11:46,2025-11-23 11:46:09.121496,Clear,Car,medium
236,19.20676,73.00402,Thane-Belapur Road,Minor,2025-12-14,04:52,2025-12-14 04:52:09.121496,Clear,Auto,medium
237,19.206475,72.9971,Thane-Belapur Road,Minor,2025-02-17,17:05,2025-02-17 17:05:09.121496,Clear,Bus,medium
238,19.10226,72.885477,Eastern Express Highway,Moderate,2023-12-24,20:19,2023-12-24 20:19:09.121496,Clear,Auto,high
239,19.125609,72.920068,Jogeshwari-Vikhroli Link Road,Minor,2023-03-21,12:30,2023-03-21 12:30:09.121496,Rain,Bike,high
240,19.170723,72.954361,Mulund-Airoli Bridge,Minor,2025-03-07,17:58,2025-03-07 17:58:09.121496,Rain,Truck,medium
241,19.027561,72.812162,Worli Sea Link,Moderate,2026-01-25,18:48,2026-01-25 18:48:09.121496,Clear,Bus,medium
242,19.045673,72.928208,Sion-Panvel Highway,Minor,2025-04-25,07:48,2025-04-25 07:48:09.121496,Rain,Auto,medium
243,19.049408,72.920236,Sion-Panvel Highway,Severe,2025-06-19,09:39,2025-06-19 09:39:09.121496,Heavy Rain,Truck,medium
244,19.042171,73.034654,Palm Beach Road,Minor,2023-07-08,04:41,2023-07-08 04:41:09.121496,Heavy Rain,Bus,medium
245,19.130022,72.909324,Jogeshwari-Vikhroli Link Road,Minor,2023-08-27,18:38,2023-08-27 18:38:09.121496,Rain,Bike,high
246,19.04324,72.883396,Santacruz-Chembur Link Road,Severe,2024-08-10,06:15,2024-08-10 06:15:09.121496,Rain,Truck,high
247,19.070047,72.869055,BKC Road,Minor,2025-09-11,00:14,2025-09-11 00:14:09.121496,Fog,Auto,low
248,19.123816,72.898079,Powai-Chandivali Road,Severe,2024-10-07,18:18,2024-10-07 18:18:09.121496,Fog,Car,medium
249,19.202953,73.003935,Thane-Belapur Road,Fatal,2023-04-28,19:57,2023-04-28 19:57:09.121496,Rain,Bike,medium
250,19.190188,72.999648,Thane-Belapur Road,Moderate,2023-04-08,09:57,2023-04-08 09:57:09.121496,Clear,Car,medium
251,18.966963,72.802984,Pedder Road,Severe,2024-06-03,17:27,2024-06-03 17:27:09.121496,Clear,Auto,low
252,19.025692,72.811393,Worli Sea Link,Minor,2024-10-10,17:00,2024-10-10 17:00:09.121496,Clear,Auto,medium
253,19.035858,72.924441,Sion-Panvel Highway,Moderate,2025-11-03,05:13,2025-11-03 05:13:09.121496,Clear,Car,medium
254,19.027284,72.85209,Annie Besant Road,Minor,2024-08-13,06:27,2024-08-13 06:27:09.121496,Clear,Truck,low
255,19.013252,72.849504,Annie Besant Road,Minor,2025-07-06,22:02,2025-07-06 22:02:09.121496,Clear,Bus,low
256,19.191509,72.994836,Thane-Belapur Road,Minor,2023-05-04,07:33,2023-05-04 07:33:09.121496,Clear,Bike,medium
257,19.056933,72.859541,BKC Road,Severe,2023-04-26,07:47,2023-04-26 07:47:09.121496,Clear,Truck,low
258,19.187582,72.9989,Thane-Belapur Road,Minor,2025-01-13,16:26,2025-01-13 16:26:09.121496,Rain,Auto,medium
259,19.070603,72.900186,LBS Marg,Minor,2025-06-08,03:55,2025-06-08 03:55:09.121496,Clear,Truck,medium
260,19.055986,72.826238,Linking Road Bandra,Minor,2023-09-13,19:11,2023-09-13 19:11:09.121496,Clear,Car,low
261,19.109641,72.825656,SV Road Andheri,Minor,2025-12-16,18:50,2025-12-16 18:50:09.121496,Clear,Car,medium
262,19.020768,72.811723,Worli Sea Link,Minor,2024-11-30,20:08,2024-11-30 20:08:09.121496,Rain,Truck,medium
263,19.06612,72.837808,Linking Road Bandra,Fatal,2025-02-25,07:34,2025-02-25 07:34:09.121496,Clear,Car,low
264,19.104326,72.832393,SV Road Andheri,Minor,2024-06-08,08:29,2024-06-08 08:29:09.121496,Clear,Bike,medium
265,19.114887,72.89845,Powai-Chandivali Road,Minor,2023-04-27,05:54,2023-04-27 05:54:09.121496,Rain,Truck,medium
266,19.11443,72.877543,JVLR,Fatal,2024-08-09,20:55,2024-08-09 20:55:09.121496,Clear,Car,high
267,19.157328,72.86185,SV Road Goregaon,Moderate,2024-01-10,05:30,2024-01-10 05:30:09.121496,Clear,Auto,medium
268,19.039875,73.030084,Palm Beach Road,Minor,2024-07-07,18:27,2024-07-07 18:27:09.121496,Clear,Truck,medium
269,19.192402,73.000287,Thane-Belapur Road,Severe,2025-08-10,18:52,2025-08-10 18:52:09.121496,Clear,Auto,medium
270,18.94541,72.827823,Marine Drive,Moderate,2024-08-25,18:33,2024-08-25 18:33:09.121496,Rain,Auto,low
271,19.134256,72.909655,Jogeshwari-Vikhroli Link Road,Moderate,2024-05-10,07:28,2024-05-10 07:28:09.121496,Rain,Bike,high
272,19.100964,72.895215,Eastern Express Highway,Moderate,2023-04-14,20:45,2023-04-14 20:45:09.121496,Clear,Bike,high
273,18.962854,72.802095,Pedder Road,Severe,2023-03-07,05:29,2023-03-07 05:29:09.121496,Rain,Truck,low
274,19.052621,72.83937,Linking Road Bandra,Minor,2023-08-15,19:08,2023-08-15 19:08:09.121496,Clear,Bike,low
275,19.167954,72.860228,SV Road Goregaon,Minor,2025-11-25,09:03,2025-11-25 09:03:09.121496,Clear,Bus,medium
276,19.021251,72.846537,Annie Besant Road,Moderate,2024-12-29,21:48,2024-12-29 21:48:09.121496,Clear,Bus,low
277,19.058655,72.877517,Santacruz-Chembur Link Road,Minor,2023-04-21,19:58,2023-04-21 19:58:09.121496,Clear,Bus,high
278,19.123129,72.874144,Western Express Highway,Minor,2024-06-05,10:27,2024-06-05 10:27:09.121496,Fog,Auto,high
279,18.934779,72.833251,Marine Drive,Minor,2025-10-27,18:56,2025-10-27 18:56:09.121496,Fog,Auto,low
280,19.050557,72.821359,Linking Road Bandra,Minor,2025-12-18,19:38,2025-12-18 19:38:09.121496,Heavy Rain,Bus,low
281,19.119538,72.9185,Jogeshwari-Vikhroli Link Road,Fatal,2023-10-17,15:48,2023-10-17 15:48:09.121496,Clear,Auto,high
282,19.062017,72.823423,Linking Road Bandra,Minor,2023-07-18,20:37,2023-07-18 20:37:09.121496,Clear,Bike,low
283,19.128102,72.910459,Powai-Chandivali Road,Minor,2023-11-17,17:16,2023-11-17 17:16:09.121496,Clear,Auto,medium
284,19.033909,73.019885,Palm Beach Road,Minor,2024-06-10,06:06,2024-06-10 06:06:09.121496,Rain,Bike,medium
285,19.203551,73.010795,Thane-Belapur Road,Minor,2024-12-26,08:54,2024-12-26 08:54:09.121496,Clear,Bus,medium
286,18.959545,72.802455,Pedder Road,Moderate,2024-03-11,16:14,2024-03-11 16:14:09.121496,Clear,Car,low
287,18.948672,72.81542,Marine Drive,Minor,2024-08-31,05:25,2024-08-31 05:25:09.121496,Fog,Auto,low
288,19.175945,72.951635,Mulund-Airoli Bridge,Moderate,2025-12-24,08:37,2025-12-24 08:37:09.121496,Clear,Truck,medium
289,19.179187,72.965665,Mulund-Airoli Bridge,Minor,2023-10-01,19:41,2023-10-01 19:41:09.121496,Heavy Rain,Bike,medium
290,19.210653,72.975473,Ghodbunder Road,Minor,2025-02-24,17:03,2025-02-24 17:03:09.121496,Clear,Bus,high
291,19.106549,72.86922,Western Express Highway,Moderate,2023-08-27,07:39,2023-08-27 07:39:09.121496,Heavy Rain,Bike,high
292,19.171901,72.955297,Mulund-Airoli Bridge,Severe,2023-03-15,09:18,2023-03-15 09:18:09.121496,Rain,Car,medium
293,19.110323,72.836259,SV Road Andheri,Minor,2025-10-11,09:38,2025-10-11 09:38:09.121496,Clear,Truck,medium
294,19.050129,72.893071,Santacruz-Chembur Link Road,Severe,2024-05-13,20:56,2024-05-13 20:56:09.121496,Clear,Bus,high
295,19.1751,72.949899,Mulund-Airoli Bridge,Moderate,2025-01-25,16:09,2025-01-25 16:09:09.121496,Fog,Auto,medium
296,19.054212,72.822072,Linking Road Bandra,Severe,2023-09-10,08:49,2023-09-10 08:49:09.121496,Rain,Auto,low
297,19.123363,72.834099,SV Road Andheri,Severe,2023-12-13,12:33,2023-12-13 12:33:09.121496,Clear,Bike,medium
298,18.971187,72.80392,Pedder Road,Moderate,2025-06-18,08:01,2025-06-18 08:01:09.121496,Clear,Car,low
299,19.106761,72.878428,Eastern Express Highway,Minor,2023-04-07,12:41,2023-04-07 12:41:09.121496,Clear,Bike,high
300,19.106328,72.872783,Western Express Highway,Minor,2024-08-18,08:15,2024-08-18 08:15:09.121496,Clear,Auto,high
301,19.019643,72.83796,Annie Besant Road,Minor,2024-12-27,21:22,2024-12-27 21:22:09.121496,Clear,Truck,low
302,19.058836,72.874193,BKC Road,Moderate,2025-04-15,09:29,2025-04-15 09:29:09.121496,Rain,Truck,low
303,19.058824,72.838569,Linking Road Bandra,Moderate,2025-04-22,07:34,2025-04-22 07:34:09.121496,Clear,Bike,low
304,19.109988,72.840092,SV Road Andheri,Minor,2024-07-10,09:34,2024-07-10 09:34:09.121496,Rain,Bike,medium
305,19.115551,72.89824,Powai-Chandivali Road,Minor,2024-12-03,14:39,2024-12-03 14:39:09.121496,Clear,Auto,medium
306,19.103851,72.868587,Western Express Highway,Severe,2024-10-23,08:42,2024-10-23 08:42:09.121496,Clear,Bike,high
307,19.021375,72.804617,Worli Sea Link,Minor,2025-10-12,17:55,2025-10-12 17:55:09.121496,Clear,Bus,medium
308,19.012978,72.853177,Annie Besant Road,Moderate,2024-01-25,06:45,2024-01-25 06:45:09.121496,Rain,Truck,low
309,19.018936,72.819037,Worli Sea Link,Severe,2024-11-25,16:42,2024-11-25 16:42:09.121496,Clear,Bus,medium
310,19.115802,72.878544,Western Express Highway,Minor,2023-09-22,18:26,2023-09-22 18:26:09.121496,Clear,Auto,high
311,19.120548,72.867752,Western Express Highway,Severe,2023-07-19,16:54,2023-07-19 16:54:09.121496,Clear,Truck,high
312,19.099349,72.886696,Eastern Express Highway,Minor,2024-04-24,02:20,2024-04-24 02:20:09.121496,Clear,Bus,high
313,19.188397,73.005618,Thane-Belapur Road,Minor,2023-05-17,00:36,2023-05-17 00:36:09.121496,Clear,Truck,medium
314,19.070484,72.897434,LBS Marg,Severe,2026-01-11,08:12,2026-01-11 08:12:09.121496,Rain,Car,medium
315,19.117942,72.91419,Jogeshwari-Vikhroli Link Road,Severe,2026-01-05,12:00,2026-01-05 12:00:09.121496,Clear,Bus,high
316,18.962333,72.816594,Pedder Road,Moderate,2023-02-04,18:26,2023-02-04 18:26:09.121496,Heavy Rain,Truck,low
317,19.11715,72.835905,SV Road Andheri,Moderate,2025-12-29,07:24,2025-12-29 07:24:09.121496,Rain,Auto,medium
318,18.940316,72.829526,Marine Drive,Severe,2024-09-28,23:28,2024-09-28 23:28:09.121496,Rain,Car,low
319,18.950245,72.822146,Marine Drive,Minor,2023-06-14,06:11,2023-06-14 06:11:09.121496,Clear,Auto,low
320,19.058949,72.864742,BKC Road,Moderate,2024-08-05,09:45,2024-08-05 09:45:09.121496,Clear,Bus,low
321,19.069815,72.907525,LBS Marg,Moderate,2023-04-03,09:34,2023-04-03 09:34:09.121496,Rain,Auto,medium
322,19.058927,72.85965,BKC Road,Minor,2025-11-23,22:27,2025-11-23 22:27:09.121496,Clear,Truck,low
323,19.066743,72.859431,BKC Road,Minor,2024-03-13,11:53,2024-03-13 11:53:09.121496,Heavy Rain,Truck,low
324,19.135553,72.914762,Jogeshwari-Vikhroli Link Road,Moderate,2023-07-13,03:36,2023-07-13 03:36:09.121496,Rain,Auto,high
325,18.975066,72.804672,Pedder Road,Severe,2023-12-29,13:54,2023-12-29 13:54:09.121496,Clear,Auto,low
326,19.063286,72.8907,LBS Marg,Moderate,2023-10-14,18:28,2023-10-14 18:28:09.121496,Rain,Car,medium
327,19.227914,72.981384,Ghodbunder Road,Moderate,2023-04-05,19:52,2023-04-05 19:52:09.121496,Rain,Truck,high
328,19.122948,72.907342,Powai-Chandivali Road,Minor,2023-05-27,18:02,2023-05-27 18:02:09.121496,Rain,Auto,medium
329,19.166869,72.860045,SV Road Goregaon,Minor,2023-05-20,18:16,2023-05-20 18:16:09.121496,Clear,Bus,medium
330,19.134841,72.912802,Jogeshwari-Vikhroli Link Road,Severe,2024-03-31,19:59,2024-03-31 19:59:09.121496,Rain,Auto,high
331,19.073293,72.903137,LBS Marg,Minor,2023-04-20,14:14,2023-04-20 14:14:09.121496,Rain,Car,medium
332,19.107196,72.863681,Western Express Highway,Severe,2023-07-19,18:36,2023-07-19 18:36:09.121496,Rain,Car,high
333,19.041928,72.919484,Sion-Panvel Highway,Minor,2023-04-28,19:51,2023-04-28 19:51:09.121496,Clear,Car,medium
334,19.060544,72.837505,Linking Road Bandra,Moderate,2023-04-22,01:10,2023-04-22 01:10:09.121496,Clear,Bike,low
335,19.200661,73.004611,Thane-Belapur Road,Minor,2025-09-19,19:34,2025-09-19 19:34:09.121496,Clear,Truck,medium
336,19.222329,72.987143,Ghodbunder Road,Minor,2023-06-01,09:12,2023-06-01 09:12:09.121496,Clear,Car,high
337,19.114067,72.827512,SV Road Andheri,Minor,2024-11-11,06:44,2024-11-11 06:44:09.121496,Fog,Bus,medium
338,19.198446,73.002692,Thane-Belapur Road,Minor,2024-09-16,05:33,2024-09-16 05:33:09.121496,Clear,Truck,medium
339,19.11799,72.914241,Powai-Chandivali Road,Severe,2023-08-16,09:20,2023-08-16 09:20:09.121496,Heavy Rain,Truck,medium
340,19.114401,72.91558,Powai-Chandivali Road,Fatal,2025-10-23,07:10,2025-10-23 07:10:09.121496,Clear,Truck,medium
341,19.080695,72.89668,LBS Marg,Fatal,2023-05-13,17:45,2023-05-13 17:45:09.121496,Rain,Car,medium
342,19.120974,72.837116,SV Road Andheri,Moderate,2023-12-11,18:28,2023-12-11 18:28:09.121496,Clear,Bike,medium
343,19.174877,72.9657,Mulund-Airoli Bridge,Moderate,2023-02-10,09:56,2023-02-10 09:56:09.121496,Clear,Car,medium
344,18.952244,72.818087,Marine Drive,Moderate,2025-06-17,12:56,2025-06-17 12:56:09.121496,Heavy Rain,Truck,low
345,19.051022,72.920261,Sion-Panvel Highway,Fatal,2023-08-15,13:23,2023-08-15 13:23:09.121496,Clear,Bus,medium
346,19.049514,72.890768,Santacruz-Chembur Link Road,Severe,2025-09-15,08:00,2025-09-15 08:00:09.121496,Clear,Car,high
347,19.044697,72.935419,Sion-Panvel Highway,Severe,2025-07-22,19:32,2025-07-22 19:32:09.121496,Rain,Bike,medium
348,19.035576,73.021142,Palm Beach Road,Fatal,2025-09-21,10:55,2025-09-21 10:55:09.121496,Rain,Car,medium
349,19.116067,72.862939,Western Express Highway,Moderate,2025-06-21,20:31,2025-06-21 20:31:09.121496,Fog,Bike,high
350,19.193437,72.99597,Thane-Belapur Road,Minor,2023-07-25,15:37,2023-07-25 15:37:09.121496,Rain,Truck,medium
351,19.016386,72.857173,Annie Besant Road,Severe,2024-11-06,17:12,2024-11-06 17:12:09.121496,Rain,Car,low
352,19.032226,73.030898,Palm Beach Road,Minor,2024-03-27,17:38,2024-03-27 17:38:09.121496,Fog,Bus,medium
353,19.114276,72.901872,Powai-Chandivali Road,Minor,2026-01-04,21:42,2026-01-04 21:42:09.121496,Rain,Auto,medium
354,19.031743,73.030421,Palm Beach Road,Minor,2024-11-20,13:43,2024-11-20 13:43:09.121496,Rain,Auto,medium
355,19.041461,72.881435,Santacruz-Chembur Link Road,Minor,2025-07-19,07:45,2025-07-19 07:45:09.121496,Clear,Bus,high
356,19.127727,72.922552,Jogeshwari-Vikhroli Link Road,Minor,2025-09-21,07:53,2025-09-21 07:53:09.121496,Clear,Truck,high
357,19.122608,72.900719,Powai-Chandivali Road,Minor,2025-08-24,17:57,2025-08-24 17:57:09.121496,Clear,Bus,medium
358,19.070799,72.906707,LBS Marg,Moderate,2024-06-27,12:22,2024-06-27 12:22:09.121496,Fog,Bus,medium
359,19.060228,72.827548,Linking Road Bandra,Minor,2025-08-24,19:33,2025-08-24 19:33:09.121496,Clear,Bike,low
360,19.119356,72.827217,SV Road Andheri,Minor,2024-11-22,05:57,2024-11-22 05:57:09.121496,Clear,Truck,medium
361,19.037302,73.026121,Palm Beach Road,Minor,2024-01-01,11:48,2024-01-01 11:48:09.121496,Rain,Truck,medium
362,19.126332,72.90616,Powai-Chandivali Road,Minor,2024-11-07,13:16,2024-11-07 13:16:09.121496,Clear,Car,medium
363,19.062382,72.871457,BKC Road,Minor,2025-12-23,21:55,2025-12-23 21:55:09.121496,Fog,Car,low
364,19.168094,72.856494,SV Road Goregaon,Minor,2025-10-21,17:00,2025-10-21 17:00:09.121496,Fog,Auto,medium
365,19.178352,72.964311,Mulund-Airoli Bridge,Severe,2025-12-21,19:37,2025-12-21 19:37:09.121496,Clear,Bus,medium
366,19.125734,72.90975,Powai-Chandivali Road,Fatal,2023-09-14,23:46,2023-09-14 23:46:09.121496,Rain,Bus,medium
367,18.964657,72.800816,Pedder Road,Minor,2025-07-23,19:23,2025-07-23 19:23:09.121496,Rain,Auto,low
368,19.031381,73.027526,Palm Beach Road,Severe,2024-11-17,18:08,2024-11-17 18:08:09.121496,Clear,Truck,medium
369,19.041634,72.87483,Santacruz-Chembur Link Road,Minor,2023-05-21,06:58,2023-05-21 06:58:09.121496,Clear,Bike,high
370,19.051523,72.81995,Linking Road Bandra,Moderate,2023-06-23,21:43,2023-06-23 21:43:09.121496,Rain,Auto,low
371,19.106779,72.84372,SV Road Andheri,Severe,2025-12-15,09:04,2025-12-15 09:04:09.121496,Rain,Bike,medium
372,19.168461,72.961758,Mulund-Airoli Bridge,Minor,2025-06-14,20:28,2025-06-14 20:28:09.121496,Fog,Bike,medium
373,19.192671,73.002398,Thane-Belapur Road,Minor,2025-07-19,17:06,2025-07-19 17:06:09.121496,Clear,Bike,medium
374,19.17531,72.952504,Mulund-Airoli Bridge,Severe,2024-09-19,08:59,2024-09-19 08:59:09.121496,Rain,Bike,medium
375,19.063348,72.859658,BKC Road,Moderate,2026-01-30,21:19,2026-01-30 21:19:09.121496,Rain,Auto,low
376,19.114352,72.865838,Western Express Highway,Moderate,2025-01-20,18:36,2025-01-20 18:36:09.121496,Clear,Bus,high
377,19.10952,72.836217,SV Road Andheri,Minor,2024-06-24,18:10,2024-06-24 18:10:09.121496,Clear,Bike,medium
378,19.026369,72.845424,Annie Besant Road,Moderate,2024-06-12,21:52,2024-06-12 21:52:09.121496,Rain,Car,low
379,19.014632,72.848149,Annie Besant Road,Severe,2024-03-16,14:13,2024-03-16 14:13:09.121496,Clear,Car,low
380,19.116602,72.839639,SV Road Andheri,Fatal,2024-03-08,12:35,2024-03-08 12:35:09.121496,Clear,Auto,medium
381,19.103435,72.886919,Eastern Express Highway,Moderate,2023-07-11,19:33,2023-07-11 19:33:09.121496,Rain,Bike,high
382,18.9645,72.810122,Pedder Road,Moderate,2025-08-12,20:37,2025-08-12 20:37:09.121496,Clear,Car,low
383,18.937671,72.816658,Marine Drive,Minor,2024-11-01,12:25,2024-11-01 12:25:09.121496,Clear,Bus,low
384,19.026886,72.854533,Annie Besant Road,Minor,2024-05-06,16:09,2024-05-06 16:09:09.121496,Fog,Car,low
385,19.110328,72.879969,Eastern Express Highway,Severe,2023-10-14,17:21,2023-10-14 17:21:09.121496,Clear,Bus,high
386,19.102049,72.891185,Eastern Express Highway,Moderate,2024-04-12,21:25,2024-04-12 21:25:09.121496,Clear,Bike,high
387,19.111493,72.890186,Eastern Express Highway,Severe,2024-02-20,21:50,2024-02-20 21:50:09.121496,Clear,Bus,high
388,19.103979,72.892436,Eastern Express Highway,Moderate,2024-04-26,17:38,2024-04-26 17:38:09.121496,Fog,Bus,high
389,19.118745,72.825114,SV Road Andheri,Moderate,2025-05-30,17:23,2025-05-30 17:23:09.121496,Clear,Truck,medium
390,19.119178,72.83667,SV Road Andheri,Minor,2024-06-11,08:15,2024-06-11 08:15:09.121496,Clear,Auto,medium
391,19.011156,72.855638,Annie Besant Road,Fatal,2025-02-05,20:19,2025-02-05 20:19:09.121496,Clear,Truck,low
392,19.077921,72.894689,LBS Marg,Minor,2025-04-19,08:37,2025-04-19 08:37:09.121496,Clear,Bus,medium
393,19.116702,72.836832,SV Road Andheri,Minor,2025-11-03,16:15,2025-11-03 16:15:09.121496,Clear,Car,medium
394,19.06318,72.89791,LBS Marg,Minor,2024-07-04,09:31,2024-07-04 09:31:09.121496,Clear,Bike,medium
395,19.106106,72.836413,SV Road Andheri,Minor,2025-01-11,21:08,2025-01-11 21:08:09.121496,Rain,Auto,medium
396,18.944715,72.832963,Marine Drive,Moderate,2024-02-15,18:34,2024-02-15 18:34:09.121496,Clear,Bus,low
397,19.129384,72.923202,Jogeshwari-Vikhroli Link Road,Minor,2025-09-16,20:09,2025-09-16 20:09:09.121496,Clear,Bus,high
398,19.100204,72.888265,Eastern Express Highway,Fatal,2024-11-16,07:11,2024-11-16 07:11:09.121496,Rain,Truck,high
399,19.121379,72.874317,Western Express Highway,Minor,2023-11-28,06:50,2023-11-28 06:50:09.121496,Clear,Car,high
400,19.215145,72.987544,Ghodbunder Road,Minor,2024-04-29,00:35,2024-04-29 00:35:09.121496,Clear,Auto,high
401,19.161068,72.853816,SV Road Goregaon,Moderate,2025-08-26,20:36,2025-08-26 20:36:09.121496,Rain,Auto,medium
402,19.062882,72.837472,Linking Road Bandra,Minor,2025-04-03,07:26,2025-04-03 07:26:09.121496,Rain,Car,low
403,19.039635,72.924475,Sion-Panvel Highway,Severe,2024-10-23,21:26,2024-10-23 21:26:09.121496,Rain,Bike,medium
404,19.041293,72.88562,Santacruz-Chembur Link Road,Moderate,2025-02-14,08:53,2025-02-14 08:53:09.121496,Fog,Car,high
405,19.050413,72.829236,Linking Road Bandra,Minor,2025-04-28,18:44,2025-04-28 18:44:09.121496,Rain,Bike,low
406,19.055925,72.883098,Santacruz-Chembur Link Road,Minor,2023-12-26,18:02,2023-12-26 18:02:09.121496,Clear,Car,high
407,19.013728,72.856301,Annie Besant Road,Minor,2025-10-13,19:23,2025-10-13 19:23:09.121496,Rain,Bus,low
408,19.112068,72.884412,JVLR,Moderate,2024-05-15,22:01,2024-05-15 22:01:09.121496,Clear,Car,high
409,19.222399,72.985964,Ghodbunder Road,Minor,2023-06-16,14:03,2023-06-16 14:03:09.121496,Heavy Rain,Auto,high
410,19.113759,72.86714,Western Express Highway,Moderate,2024-04-21,07:12,2024-04-21 07:12:09.121496,Heavy Rain,Car,high
411,19.202691,72.999265,Thane-Belapur Road,Minor,2023-03-05,10:53,2023-03-05 10:53:09.121496,Clear,Bus,medium
412,19.119511,72.915891,Powai-Chandivali Road,Moderate,2024-04-27,07:04,2024-04-27 07:04:09.121496,Clear,Bus,medium
413,19.219025,72.979628,Ghodbunder Road,Minor,2024-04-03,12:13,2024-04-03 12:13:09.121496,Clear,Bike,high
414,19.109551,72.890296,Eastern Express Highway,Minor,2024-02-14,16:31,2024-02-14 16:31:09.121496,Rain,Bus,high
415,18.941976,72.824023,Marine Drive,Moderate,2023-10-21,18:46,2023-10-21 18:46:09.121496,Clear,Car,low
416,19.196035,73.009348,Thane-Belapur Road,Minor,2025-03-11,19:42,2025-03-11 19:42:09.121496,Clear,Auto,medium
417,19.221254,72.97065,Ghodbunder Road,Minor,2023-10-30,19:39,2023-10-30 19:39:09.121496,Clear,Bus,high
418,19.03572,73.024232,Palm Beach Road,Severe,2025-11-24,10:45,2025-11-24 10:45:09.121496,Clear,Bike,medium
419,19.115429,72.843159,SV Road Andheri,Minor,2023-11-02,08:15,2023-11-02 08:15:09.121496,Heavy Rain,Car,medium
420,19.120751,72.861797,Western Express Highway,Moderate,2024-04-13,06:25,2024-04-13 06:25:09.121496,Clear,Bike,high
421,19.053522,72.829736,Linking Road Bandra,Minor,2025-04-10,19:18,2025-04-10 19:18:09.121496,Clear,Bus,low
422,19.049126,72.931135,Sion-Panvel Highway,Minor,2023-09-09,18:03,2023-09-09 18:03:09.121496,Clear,Bus,medium
423,19.070365,72.896829,LBS Marg,Moderate,2023-06-16,20:23,2023-06-16 20:23:09.121496,Rain,Bike,medium
424,18.961369,72.81731,Pedder Road,Moderate,2025-01-01,19:45,2025-01-01 19:45:09.121496,Clear,Auto,low
425,19.057074,72.827186,Linking Road Bandra,Minor,2023-09-07,07:01,2023-09-07 07:01:09.121496,Clear,Auto,low
426,19.176026,72.962515,Mulund-Airoli Bridge,Moderate,2024-01-16,09:24,2024-01-16 09:24:09.121496,Rain,Auto,medium
427,18.961642,72.804617,Pedder Road,Moderate,2025-04-29,01:57,2025-04-29 01:57:09.121496,Clear,Bus,low
428,19.114873,72.897059,Powai-Chandivali Road,Minor,2023-04-01,08:06,2023-04-01 08:06:09.121496,Clear,Auto,medium
429,19.073529,72.86942,BKC Road,Severe,2024-02-02,08:29,2024-02-02 08:29:09.121496,Heavy Rain,Car,low
430,19.115865,72.872595,JVLR,Moderate,2023-09-22,08:23,2023-09-22 08:23:09.121496,Clear,Auto,high
431,19.197773,72.999481,Thane-Belapur Road,Minor,2024-06-28,06:00,2024-06-28 06:00:09.121496,Rain,Truck,medium
432,19.058798,72.884114,Santacruz-Chembur Link Road,Minor,2023-12-13,09:57,2023-12-13 09:57:09.121496,Clear,Truck,high
433,19.114741,72.832156,SV Road Andheri,Minor,2025-06-03,05:56,2025-06-03 05:56:09.121496,Clear,Bike,medium
434,19.065064,72.875405,BKC Road,Moderate,2024-12-26,13:59,2024-12-26 13:59:09.121496,Rain,Car,low
435,19.122024,72.924661,Jogeshwari-Vikhroli Link Road,Minor,2024-06-07,18:56,2024-06-07 18:56:09.121496,Clear,Truck,high
436,18.942873,72.831568,Marine Drive,Minor,2023-12-24,15:20,2023-12-24 15:20:09.121496,Clear,Truck,low
